ASF,4367,1,111671,NULL,NULL,1044,Ligningsopplysninger,1
ASF,4367,1,111671,NULL,NULL,1044,"Det vil bli gitt innsyn i dine opplysninger om lønn, renter, innskudd og gjeld fra selvangivelsen fra siste år.",18
ASF,4367,1,135189,NULL,NULL,1044,Ligningsopplysninger,1
ASF,4367,1,135189,NULL,NULL,1044,"Det vil bli gitt innsyn i dine opplysninger om lønn, renter, innskudd og gjeld fra selvangivelsen fra siste år.",18
ASF,4574,1,105710,NULL,NULL,1044,Politiattest,1
ASF,4574,1,105710,NULL,NULL,1044,"En politiattest eller en vandelsattest inneholder opplysninger om en persons oppføringer i politiregistrene. Det kreves politiattest i flere yrker, også verv i frivillige organisasjoner.",18
ASF,4574,2,105714,NULL,NULL,1044,Førerkortinformasjon,1
ASF,4574,2,105714,NULL,NULL,1044,"Informasjon om førerkort, inkludert klasser, gyldighetsdatoer osv",18
ASF,4574,3,105716,NULL,NULL,1044,"Informasjon om forsikringer, status på premiebetaling, gyldighet og dekninger, inkludert spesielle begrensninger",18
ASF,4574,3,105716,NULL,NULL,1044,Forsikringsbevis,1
ASF,4574,4,105719,NULL,NULL,1044,"Utlisting av motorvogner i en persons besittelse og deres beskaffenhet ",18
ASF,4574,4,105719,NULL,NULL,1044,Motorvogndata,1
ASF,4574,5,105722,NULL,NULL,1044,"Informasjon om kontoer og bankrelasjoner, inkludert kontonumre og navn på bank.",18
ASF,4574,5,105722,NULL,NULL,1044,Kontoopplysninger,1
ASF,4601,1,108788,NULL,NULL,1044,Du samtykker nå til å dele hele ditt liv med Hilde Therese Lauvset Rafaelsen,18
ASF,4601,1,108788,NULL,NULL,1044,SamtykkeTestHilde,1
ASF,4601,2,108937,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,108937,NULL,NULL,1044,Du samtykker nå til å dele hele ditt liv med Hilde Therese Lauvset Rafaelsen,18
ASF,4601,2,109054,NULL,NULL,1044,"Test av lenke i samtykketest: <a href=""https://brreg.no"" target=""_blank"">Brønnøysundregistrene</a>",18
ASF,4601,2,109054,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,109056,NULL,NULL,1044,"Test av lenke i samtykketest: <a href=""https://www.brreg.no"" target=""_blank"">Brønnøysundregistrene</a>",18
ASF,4601,2,109056,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,109058,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,109058,NULL,NULL,1044,"Test av lenke i samtykketest: <a href=""www.brreg.no"" target=""_blank"">Brønnøysundregistrene</a>",18
ASF,4601,2,109060,NULL,NULL,1044,"Test av lenke i samtykketest:  <a href=""https://www.brreg.no"" target=""_blank"">Brønnøysundregistrene</a>",18
ASF,4601,2,109060,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,109278,NULL,NULL,1044,"Test av lenke i samtykketest:  <a href=""https://www.brreg.no"" target=""_blank"">Brønnøysundregistrene</a>  Test av ÆØÅ æ ø å",18
ASF,4601,2,109278,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4601,2,109282,NULL,NULL,1044,"Test av lenke i samtykketest:  <a href=""https://www.brreg.no"" target=""_blank"">Brønnøysundregistrene</a>.  Test av ÆØÅ æ ø å.  Nytt avsnitt.",18
ASF,4601,2,109282,NULL,NULL,1044,SamtykkeTestElin,1
ASF,4607,1,109579,NULL,NULL,1044,Ligningsopplysninger,1
ASF,4607,1,109579,NULL,NULL,1044,"Det vil bli gitt innsyn i dine opplysninger om lønn, renter, innskudd og gjeld fra selvangivelsen fra siste år.  ",18
SKD,4628,1,110557,NULL,NULL,1044,Innsyn i ditt skattegrunnlag.,18
SKD,4628,1,110557,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,122181,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,122181,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {inntektsaar}:  •Inntekt •Skattefradrag •formue (inkl bolig, bil mm) •gjeld",18
SKD,4628,1,122209,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,122209,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {inntektsaar}:  •Inntekt •Skattefradrag •formue (inkl bolig, bil mm) •gjeld",18
SKD,4628,1,122311,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,122311,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {inntektsaar}: <br> •Inntekt <br> •Skattefradrag <br> •formue (inkl bolig, bil mm) <br> •gjeld <br>",18
SKD,4628,1,123362,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {4629_2_inntektsaar}: <br> •Inntekt <br> •Skattefradrag <br> •formue (inkl bolig, bil mm) <br> •gjeld <br>",18
SKD,4628,1,123362,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123367,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {inntektsaar}: <br> •Inntekt <br> •Skattefradrag <br> •formue (inkl bolig, bil mm) <br> •gjeld <br>",18
SKD,4628,1,123367,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123371,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123371,NULL,NULL,1044,"Opplysningene som utleveres er rapportert  i forbindelse med skattemeldingen (selvangivelsen)  {inntektsaar}: <br> •Inntekt <br> •Skattefradrag <br> •formue (inkl bolig, bil og andre verdier) <br> •gjeld <br>",18
SKD,4628,1,123374,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen){inntektsaar}: <br> •Inntekt <br> •Skattefradrag <br> •Formue (inkl bolig, bil og andre verdier) <br> •Gjeld <br>",18
SKD,4628,1,123374,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123377,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123377,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen){inntektsaar}: <br><br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,123384,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123384,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen){inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,123641,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,123641,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen){inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,124269,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,124269,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,125873,NULL,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,125873,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,132530,0,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,132530,0,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl bolig, bil og andre verdier.) <br> • Gjeld <br>",18
SKD,4628,1,132532,0,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,132532,0,NULL,1044,Summert skattegrunnlag fra Skattetaten,1
SKD,4628,1,132534,0,NULL,1044,Skattegrunnlag,1
SKD,4628,1,132534,0,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,132536,1,NULL,1044,Skattegrunnlag,1
SKD,4628,1,132536,1,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,137937,1,NULL,1044,Skattegrunnlag,1
SKD,4628,1,137937,1,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,139061,1,NULL,1044,Skattegrunnlag,1
SKD,4628,1,139061,1,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,157269,1,NULL,1033,"Information reported in connection with the {inntektsaar} tax return:<br> •	Income<br> •	Tax deduction<br> •	Wealth (including housing, car and other assets)<br> •	Debt<br>",18
SKD,4628,1,157269,1,NULL,1033,Tax basis,1
SKD,4628,1,157269,1,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,1,157269,1,NULL,1044,Skattegrunnlag,1
SKD,4628,1,157269,1,NULL,2068,"Opplysningar rapporterte i samband med skattemeldinga (sjølvmeldinga) {inntektsaar}:<br> •	Inntekt<br> •	Skattefrådrag<br> •	Formue (inkl. bustad, bil og andre verdiar)<br> •	Gjeld<br>",18
SKD,4628,1,157269,1,NULL,2068,Skattegrunnlag,1
SKD,4628,210607,201262,1,sblanesoknad,1033,"Information reported in connection with the {inntektsaar} tax return:<br> •	Income<br> •	Tax deduction<br> •	Wealth (including housing, car and other assets)<br> •	Debt<br>",18
SKD,4628,210607,201262,1,sblanesoknad,1033,Tax basis,1
SKD,4628,210607,201262,1,sblanesoknad,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,210607,201262,1,sblanesoknad,1044,Skattegrunnlag,1
SKD,4628,210607,201262,1,sblanesoknad,2068,"Opplysningar rapporterte i samband med skattemeldinga (sjølvmeldinga) {inntektsaar}:<br> •	Inntekt<br> •	Skattefrådrag<br> •	Formue (inkl. bustad, bil og andre verdiar)<br> •	Gjeld<br>",18
SKD,4628,210607,201262,1,sblanesoknad,2068,Skattegrunnlag,1
SKD,4628,210607,207341,1,sblanesoknad,1033,"Information reported in connection with the {inntektsaar} tax return:<br> •	Income<br> •	Tax deduction<br> •	Wealth (including housing, car and other assets)<br> •	Debt<br>",18
SKD,4628,210607,207341,1,sblanesoknad,1033,Tax basis,1
SKD,4628,210607,207341,1,sblanesoknad,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,210607,207341,1,sblanesoknad,1044,Skattegrunnlag,1
SKD,4628,210607,207341,1,sblanesoknad,2068,"Opplysningar rapporterte i samband med skattemeldinga (sjølvmeldinga) {inntektsaar}:<br> •	Inntekt<br> •	Skattefrådrag<br> •	Formue (inkl. bustad, bil og andre verdiar)<br> •	Gjeld<br>",18
SKD,4628,210607,207341,1,sblanesoknad,2068,Skattegrunnlag,1
SKD,4628,210607,208794,1,sblanesoknad,1033,"Information reported in connection with the {inntektsaar} tax return:<br> •	Income<br> •	Tax deduction<br> •	Wealth (including housing, car and other assets)<br> •	Debt<br>",18
SKD,4628,210607,208794,1,sblanesoknad,1033,Tax basis,1
SKD,4628,210607,208794,1,sblanesoknad,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}: <br> • Inntekt <br> • Skattefradrag <br> • Formue (inkl. bolig, bil og andre verdier) <br> • Gjeld <br>",18
SKD,4628,210607,208794,1,sblanesoknad,1044,Skattegrunnlag,1
SKD,4628,210607,208794,1,sblanesoknad,2068,"Opplysningar rapporterte i samband med skattemeldinga (sjølvmeldinga) {inntektsaar}:<br> •	Inntekt<br> •	Skattefrådrag<br> •	Formue (inkl. bustad, bil og andre verdiar)<br> •	Gjeld<br>",18
SKD,4628,210607,208794,1,sblanesoknad,2068,Skattegrunnlag,1
ASF,4629,1,110188,NULL,NULL,1044,"Det vil bli gitt innsyn i dine opplysninger om lønn, renter, innskudd og gjeld fra selvangivelsen fra siste år.",18
ASF,4629,1,110188,NULL,NULL,1044,Ligningsdata fra Skatteetaten TEST,1
ASF,4629,1,122333,NULL,NULL,1033,The information is reported in connection with tax release (tax return) {inntektsaar},18
ASF,4629,1,122333,NULL,NULL,1033,Data from Skatteetaten - English version,1
ASF,4629,1,122333,NULL,NULL,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul><br/> Test lenke <a href=""http://www.altinn.no"" target=""_blank"">Altinn.</a>",18
ASF,4629,1,122333,NULL,NULL,1044,Ligningsdata fra Skatteetaten TEST,1
ASF,4629,1,122333,NULL,NULL,2068,Opplysningane som vert utlevert er rapportert i samband med skattemeldinga (selvangivelsen) {inntektsaar},18
ASF,4629,1,122333,NULL,NULL,2068,Likningsdata frå Skatteetaten - Nynorsk versjon,1
ASF,4629,1,126047,NULL,NULL,1033,The information is reported in connection with tax release (tax return) {inntektsaar},18
ASF,4629,1,126047,NULL,NULL,1033,Data from Skatteetaten - English version,1
ASF,4629,1,126047,NULL,NULL,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul><br/> Test lenke <a href=""http://www.altinn.no"" target=""_blank"">Altinn.</a>",18
ASF,4629,1,126047,NULL,NULL,1044,Ligningsdata fra Skatteetaten TEST,1
ASF,4629,1,126047,NULL,NULL,2068,Opplysningane som vert utlevert er rapportert i samband med skattemeldinga (selvangivelsen) {inntektsaar},18
ASF,4629,1,126047,NULL,NULL,2068,Likningsdata frå Skatteetaten - Nynorsk versjon,1
ASF,4629,1,219225,0,default,1033,The information is reported in connection with tax release (tax return) {inntektsaar},18
ASF,4629,1,219225,0,default,1033,Data from Skatteetaten - English version,1
ASF,4629,1,219225,0,default,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul><br/> Test lenke <a href=""http://www.altinn.no"" target=""_blank"">Altinn.</a>",18
ASF,4629,1,219225,0,default,1044,Ligningsdata fra Skatteetaten TEST,1
ASF,4629,1,219225,0,default,2068,Opplysningane som vert utlevert er rapportert i samband med skattemeldinga (selvangivelsen) {inntektsaar},18
ASF,4629,1,219225,0,default,2068,Likningsdata frå Skatteetaten - Nynorsk versjon,1
ASF,4629,2,120551,NULL,NULL,1044,"Samtykket gir Skatteetaten tillatelse til å gi elektronisk tilgang til opplysninger om din inntekt, fradrag, formue og gjeld for 2016.",18
ASF,4629,2,120551,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,121999,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,121999,NULL,NULL,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,122016,NULL,NULL,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,122016,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,122047,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,122047,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,122047,NULL,NULL,1044,"Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil mm)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,122047,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,122047,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,122047,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,123525,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,123525,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,123525,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,123525,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,123525,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,123525,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,125865,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,125865,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,125865,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,125865,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,125865,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,125865,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,126049,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,126049,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,126049,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,126049,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,126049,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,126049,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,126587,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,126587,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,126587,NULL,NULL,1044,"Skattegrunnlag ",1
ASF,4629,2,126587,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,126587,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,126587,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,127571,NULL,NULL,1033,Engelsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,127571,NULL,NULL,1033,Skattegrunnlag - engelsk,1
ASF,4629,2,127571,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,127571,NULL,NULL,1044,Summert skattegrunnlag fra Skatteetaten,1
ASF,4629,2,127571,NULL,NULL,2068,Nynorsk   Opplysningene som utleveres er rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.,18
ASF,4629,2,127571,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,127817,NULL,NULL,1033,"Engelsk: Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>  ",18
ASF,4629,2,127817,NULL,NULL,1033,Tax base,1
ASF,4629,2,127817,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,127817,NULL,NULL,1044,Summert skattegrunnlag fra Skatteetaten,1
ASF,4629,2,127817,NULL,NULL,2068,"Nynorsk: Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>  ",18
ASF,4629,2,127817,NULL,NULL,2068,Skattegrunnlag - nynorsk,1
ASF,4629,2,127819,NULL,NULL,1033,Tax base,1
ASF,4629,2,127819,NULL,NULL,1033,"(Engelsk) Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>  ",18
ASF,4629,2,127819,NULL,NULL,1044,Summert skattegrunnlag fra Skatteetaten,1
ASF,4629,2,127819,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,127819,NULL,NULL,2068,Skattegrunnlag (nynorsk),1
ASF,4629,2,127819,NULL,NULL,2068,"(Nynorsk) Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>  ",18
ASF,4629,2,127825,NULL,NULL,1033,Summarized tax base from the Tax Administration,1
ASF,4629,2,127825,NULL,NULL,1033,"(Engelsk) Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>  ",18
ASF,4629,2,127825,NULL,NULL,1044,Summert skattegrunnlag fra Skatteetaten,1
ASF,4629,2,127825,NULL,NULL,1044,"Opplysninger rapportert i forbindelse med skattemeldingen (selvangivelsen) {inntektsaar}.<br /><br/> <ul> <li> Inntekt<br /> <li> Skattefradrag<br /> <li> Formue (inkl bolig, bil og andre verdier)<br /> <li> Gjeld<br /> </ul>",18
ASF,4629,2,127825,NULL,NULL,2068,"Skattegrunnlag ",1
